R;DLSELPMTTR
R;DLSMCTAM1
R;DLSMCTAM2
R;DLSMCTFFF
R;DLSMCTPIM1
R;DLSMCTPIM2
R;DLSPOTCOV
R;DLSTCDREP
R;DLSTMDDMAD
R;DLSTOPPAY
R;DLSTOXBR
R;DLSWF100
R;DLSWF100ST
R;DLSWF101
R;DLSWF103
R;DLSWF202
R;DLSWF204
R;DLSWFPRT
R;DLTRSDTLS
R;DLTRXDWH
R;DLUPOS
I;DMSTM
I;DMSTO
I;DPBD4
I;DPBD5
I;DPBDC
I;DPBDO
I;DPDD1
I;DPEIM
I;DPERM
I;DPFB5
I;DPFBC
I;DPFBK
I;DPIG1
I;DPII1
I;DPII2
I;DPIN1
I;DPIU1
I;DPMT5
I;DPOG1
I;DPOI1
I;DPOI2
I;DPON1
I;DPOU1
I;DPRI5
I;DPTH5
I;DPTL1
I;DPTL5
I;DPTRL
I;DPTRO
I;DRDI5
I;DRDIL
I;DRDIM
I;DRDIO
I;DRECA
I;DREIM
I;DREP1
I;DREP2
I;DREPM
I;DRPTC
I;DRPTM
I;DRPTO
I;DRSD1
I;DRSDO
I;DRSM5
I;DRSMC
I;DRSMO
I;DRTP1
I;DRTPM
I;DRVPM
I;DSI1M
I;DSI2M
I;DSLV1
I;DSLV2
I;DSLV5
I;DSLVM
I;DSLVO
I;DST1M
I;DST2M
I;DSTA1
I;DSTAO
I;DSTI5
I;DSTIF
I;DSTIO
I;DSTO5
I;DSTOL
I;DSTOO
I;DSTS1
I;DSTSO
I;DSV1M
I;DSV2M
R;DUACCBLK
R;DUAUTHBAT
R;DUCALCOSPE
R;DUCALCOSTS
R;DUCALCSTD
R;DUCHGPRD
R;DUCHQREQP
R;DUCLIEOP
R;DUCLRBLKAM
R;DUCORDIPTO
R;DUCORDSTSO
R;DUDLCCLMVT
R;DUDLLAEB45
R;DUDLLAEB46
R;DUDLLAEB47
R;DUDLLBE04
R;DUDLLCLECH
R;DUDLLCLENL
R;DUDLLCLESI
R;DUDLLDDCGB
R;DUDLLDRAFT
R;DUDLLENEPT
R;DUDLLPAYGB
R;DUDLLSLBE
R;DUDLLTASK
R;DUDLLTAXIT
R;DUDOCGEN
R;DUECHANNEL
R;DUFDBKIRM
R;DUFDBMTCH
R;DUFISET
R;DUFLBAT
R;DUFLCHO
R;DUFLICM
R;DUGCNVOUPL
R;DUGRCDACCT
R;DUHISDINST
R;DUHISPMT
R;DUINVTOINT
R;DUINVXBR
R;DUINVXBRR2
R;DUINVXBRRT
R;DUINVXBRRU
R;DULD8007NE
R;DULDAEB19
R;DULDAEB34
R;DULDAEB45
R;DULDAEB46
R;DULDAEB47
R;DULDBACSGB
R;DULDBACSIE
R;DULDBE04
R;DULDBIREL
R;DULDCBIIT
R;DULDCCLMVT
R;DULDCHQIE
R;DULDCLEAAT
R;DULDCLEACH
R;DULDCLEAGE
R;DULDCLEAIT
R;DULDCLEALC
R;DULDCLEALG
R;DULDCLEALP
R;DULDCLEAPC
R;DULDCLEAPP
R;DULDCLEARG
R;DULDCLEARN
R;DULDCLEARS
R;DULDCLEASI
R;DULDCLLVIE
R;DULDCUSPBO
R;DULDCUSTM
R;DULDDDCRGB
R;DULDDIPTO
R;DULDDRAFT
R;DULDDTACH
R;DULDDTAZV
R;DULDDTAZV2
R;DULDEUROCH
R;DULDFDBNL
R;DULDFDBPT
R;DULDFPS
R;DULDFREN
R;DULDGLBPT
R;DULDIBOS
R;DULDINBKNL
R;DULDM101G
R;DULDM101G2
R;DULDPBOBT
R;DULDPSTFIN
R;DULDRCEPT
R;DULDSCANGB
R;DULDSEBIL
R;DULDSECBR
R;DULDSEPA
R;DULDSLBE
R;DULDSWCMI
R;DULDSWF
R;DULDSWIFT
R;DULDTAXIT
R;DUMADCLRLD
R;DUMCHANNEL
R;DUNAVIS
R;DUNXTPMTDT
R;DUPAGMENTI
R;DUPDCONDS
R;DUPMT202
R;DUPMTVAL
R;DUPMTVL202
R;DUPRGDIPTL
R;DUPURCNDI
R;DUPURDSTOI
R;DUPURSTAT
R;DURECBAT
R;DURECCASH
R;DURECINV
R;DUREMPMNT
R;DUREVERSAL
R;DUS101ING
R;DUSTAT
R;DUSTOXBR
R;DUSWF104
R;DUSWF942
R;DUSWFCCR
R;DUTOSTAT
R;DUUPDBLK
R;DUUPDREFAC
R;DUXBRTRPTS
R;DUZEROBA2
R;DUZEROBA3
R;DUZEROBAL
R;ENDBATCH
R;ERICREP
R;FFTDCNDO
I;GAURM
I;GBATM
I;GBTDS
I;GBTIS
I;GBTPS
I;GBTRM
I;GBTRO
I;GBTSB
I;GBTST
I;GCNV5
I;GCNVM
I;GCNVO
I;GDIAO
I;GDIBO
I;GEASY
G;GI-001SHADOWDEST
G;GI-003-FST-CPN
G;GI-014DIFFMONTHS
G;GI-022-WGH-CCBRO
G;GI-022-WGH-CRTRO
G;GI-031CALCTAX
G;GI-031SDGRP
G;GI-034DUPRUN1
G;GI-034DUPRUN2
G;GI-040-MTRATES
G;GI-050-CALCSHRVAL
G;GI-054-CHK-CCUSO
G;GI-060-CRTR3
G;GI-060-RTR-ADETS
G;GI-060-RTR-AMVTO
G;GI-060-RTR-BDLGO
G;GI-060-RTR-CBFMO
G;GI-060-RTR-CCMHO
G;GI-060-RTR-CGUAS
G;GI-060-RTR-CGUAS2
G;GI-060-RTR-CMTCO
G;GI-060-RTR-CSHAO
G;GI-060-RTR-CSHOO
G;GI-060-RTR-IFRAO
G;GI-060-RTR-IFXCO
G;GI-060-RTR-IGIRO
G;GI-060-RTR-IGLDO
G;GI-060-RTR-IOPTS
G;GI-060-RTR-IOPTS2
G;GI-060-RTR-ISIMO
G;GI-060-RTR-ITLDO
G;GI-060-RTR-RDLR5
G;GI-070-COM-GUAR
G;GI-078PMTINT-INFO
G;GI-078PMTINV-INFO
G;GI-078PMTLOG-INFO
G;GI-078PMTSTD-INFO
G;GI-089-SWIFTHEAD
G;GI-091BDL-BDLAO
G;GI-101-UPD-CSHTL
G;GI-102-CLIFSDOC
G;GI-102-CLIMIDOC
G;GI-102-CLKOLDOC
G;GI-102-CLSINDOC
G;GI-103-ACRINT
G;GI-105-IFSPRINT-1
G;GI-105-IFSPRINT-2
G;GI-105-IFSPRINT-3
G;GI-105-IFSPRINT-H
G;GI-105-IFSPRINT-I
G;GI-105-SDS
G;GI-106-SDS
G;GI-107-SDS
G;GI-108-SDS
G;GI-109CRIIPIO
G;GI-109IRSTR
G;GI-117-CNFLOGO
G;GI-117-CNFMASKS
G;GI-120-UPDDPBDO
G;GI-127-REPO
G;GI-127S
G;GI-129-CHRGTYPE
G;GI-132-ATRDO
G;GI-132-FLAGBNF
G;GI-132-IBATO
G;GI-132-INTERBR
G;GI-132-INTERDATA
G;GI-132-LIQPARAM
G;GI-132-LOCCCY
G;GI-132-VALDTMAD
G;GI-133-BATCH
G;GI-135SDS
G;GI-139-FILLSDS
G;GI-139-INTCRE
G;GI-139-REVVAL
G;GI-139SG
G;GI-153-SDS
G;GI-153-T23CODES
G;GI-159SDS
G;GI-159-XML-CN2
G;GI-159-XML-CNV
G;GI-159-XML-FMT
G;GI-159-XML-PAR
G;GI-167-TNS
G;GI-ADBA2-LGRBAL
G;GI-CFACS-CCY
G;GI-CPF-PL
G;GI-CPF-PRESCRN-1
G;GI-CPY-INV
I;GIDPM
G;GI-FILLMYGRP
G;GI-IIFRA-SSI
G;GI-IIFXS-SSI
G;GI-IXFFC1
G;GI-IXFFC2
G;GI-IXFFC3
G;GI-IXFRC1
G;GI-IXFRC2
G;GI-IXFRC3
G;GI-IXFXC1
G;GI-IXFXC2
G;GI-IXFXC3
G;GI-IXIRC1
G;GI-IXIRC2
G;GI-IXIRC3
G;GI-IXLDC1
G;GI-IXLDC2
G;GI-IXLDC3
G;GI-IXOPC1
G;GI-IXOPC2
G;GI-IXOPC3
G;GI-MEMO-MAINT
G;GI-MINI-MAINT-CHK
G;GI-NXT-SCR
G;GI-PAINT-IXFFC
G;GI-PAINT-IXFRC
G;GI-PAINT-IXFXC
G;GI-PAINT-IXIRC
G;GI-PAINT-IXLDC
G;GI-PAINT-IXOPC
G;GI-PITOSSI
G;GI-PVTOSSI
G;GI-STD-PL
G;GI-STD-PS
G;GI-TSTPRD
R;GLACLOG
R;GLBATCHERR
R;GLBATCHLST
I;GLBOP
R;GLCLFSTAT
R;GLEASYSERV
R;GLEODSTAT
R;GLEODTIME
R;GLEURDEALS
R;GLPFOLIND
R;GLPRSNL
R;GLPRSNLLOG
R;GLPRSNLLST
R;GLPRSNLSEC
R;GLRPDEFSEC
R;GLSAMEXT
R;GLSAMSTS
R;GLSCRSEC
R;GLSECCLIST
R;GLSECMOEVT
R;GLSECPAUT
R;GLSECPINT
R;GLSWFCNV
R;GLSWMSTS
R;GLSYSOP
I;GMONI
I;GMONO
I;GMSG4
I;GMSGS
G;GP-001FORMATDEST
G;GP-003FINDERR
G;GP-004CHDCHK
G;GP-005CHKHOLIDAY
G;GP-006WDY-1
G;GP-007WDYEOM
G;GP-008PREVMONTH
G;GP-009RPSCHED
G;GP-009RPSCHED-CHK
G;GP-010AMOUNTCHK
G;GP-010AMOUNTCHK2
G;GP-011AMOUNTDISP
G;GP-011AMOUNTDISP2
G;GP-011AMOUNTDISP3
G;GP-012RATECHECK
G;GP-013RATEDISPLAY
G;GP-014RUN-CHECK
G;GP-015-DT-RNGMNTH
G;GP-016RNDAMO
G;GP-017-FINDRFSEC
G;GP-017-FINDRPSEC
G;GP-017-FINDSCSEC
G;GP-018CHG-TO-CAPS
G;GP-019ACCNTU
G;GP-022-WGH-AMO-1
G;GP-022-WGH-AMO-2
G;GP-022-WGH-AMO-3
G;GP-022-WGH-AMO-4
G;GP-022-WGH-RATE-3
G;GP-023CHKFILE
G;GP-024SMSGTOWAIT
G;GP-025-AMODEPOSIT
G;GP-026AEVTO
G;GP-026ATRDO
G;GP-027TREF
G;GP-028DCS
G;GP-029NUMWDY
G;GP-030DIFFMONTHS
G;GP-031-REN-PER
G;GP-033MCHACP
G;GP-035MTOST
G;GP-036-GEXCTV
G;GP-036-XCOUNTVAL3
G;GP-036-XCOUNTVALY
G;GP-036-XERBSY
G;GP-036-XREXCY
G;GP-036-XSPOTY
G;GP-037DMCY-CYMD
G;GP-038LOCALDATTIM
G;GP-039-MTEXECLEV2
G;GP-040-FXPL
G;GP-040-MTPL
G;GP-041-CTV
G;GP-041-CTV-CHFCO
G;GP-041-XREXCY
G;GP-041-XSPOTY
G;GP-042-MTPLCUST
G;GP-043-HIDEZONE
G;GP-044MATCH
G;GP-045-MTAFACLIM
G;GP-046-MTRSAF
G;GP-047-MTASPEC
G;GP-048-MTPLHIS
G;GP-049-MTREVALUAT
G;GP-050-RNDCSHAA
G;GP-051CALCONTRPER
G;GP-052GETNXTIBATO
G;GP-053CTV
G;GP-054-COMCSHAA
G;GP-054-CUST-FEE
G;GP-055-GETFAMILY
G;GP-055-GETMASTER
G;GP-056GETCPRDBKG
G;GP-057CHK-CHDGTRD
G;GP-058CHK-NET
G;GP-059-MTPLREA
G;GP-060-GET-CFACS
G;GP-060-RTR-COMMON
G;GP-060-RTR-LBRAS
G;GP-060-RTR-LPRDS
G;GP-061FILLBRA-ARR
G;GP-062CHKBRA-ARR
G;GP-064-FBNK
G;GP-064-FTOP
G;GP-066-CHKACC
G;GP-066CHKACC-11
G;GP-066CHKACC-EZ
G;GP-066-SWCHD
G;GP-067-CALCLEF
G;GP-068AEPMTINTLOG
G;GP-069-RESERVE
G;GP-069-RESERVE2
G;GP-070-STRONG-CCY
G;GP-071CND
G;GP-071COND
G;GP-071COND2
G;GP-071COND3
G;GP-071CONDPER
G;GP-071SETUP
G;GP-072-BAL-CHECK
G;GP-072-BAL-CHECKC
G;GP-072-BAL-CHECKN
G;GP-072-BAL-CHECKT
G;GP-073-ADD-WDY
G;GP-073-SUB-WDY
G;GP-073WDY
G;GP-074-AUTH
G;GP-075ROUT
G;GP-076-CHK-ACCFOR
G;GP-077-SETTL-LIM
G;GP-078FILL-PMTDAT
G;GP-079-DRAWDOWN
G;GP-080-CUSTCHK
G;GP-081-CHQ-ADETS
G;GP-081-CHQ-ATRDO
G;GP-081-CHQ-ATRDO2
G;GP-081-CHQ-ATRDOW
G;GP-082ACCR-INT
G;GP-083PCTCHECK
G;GP-084CALC-YTM
G;GP-087CALC-MBSPD
G;GP-087CALC-REVAL
G;GP-088-BNDOUTST
G;GP-088MATCH-DEAL
G;GP-088SHORT-DEAL
G;GP-089CALC-ACRINT
G;GP-090REPAT
G;GP-091BDL-ACCEVT
G;GP-091BDL-ACCEVT2
G;GP-092CALC-MOVAVG
G;GP-093-XBRDBLE
G;GP-094-CHKSWADR
G;GP-095-CCCY095
G;GP-095-CHKSWREL
G;GP-095-CHKSWREL-2
G;GP-096BDL-PMTEVT
G;GP-096-PMTEVT
G;GP-097CHK-PMTINS
G;GP-097GET-ACCEVT
G;GP-097GET-ATRDO
G;GP-097GET-PMTINS
G;GP-098GET-DEP
G;GP-098GET-NOSTRO
G;GP-099BDL-INVMO
G;GP-099BDL-OPINVMO
G;GP-099LIQ-INVMO
G;GP-100-500
G;GP-100-ACW001
G;GP-100-DATE
G;GP-100-F20
G;GP-100-F21
G;GP-100-F23A
G;GP-100-F25
G;GP-100-F30
G;GP-100-F31A
G;GP-100-F32A
G;GP-100-F33T
G;GP-100-F35A
G;GP-100-F35B
G;GP-100-F52AB
G;GP-100-F53
G;GP-100-F56
G;GP-100-F57
G;GP-100-F58AB
G;GP-100-F71
G;GP-100-F72
G;GP-100-F72B
G;GP-100-F83A
G;GP-100-F84AB
G;GP-100-F85
G;GP-100-F87A
G;GP-100-F87AB
G;GP-100-F87AD
G;GP-100-F88
G;GP-100-SWIFTFOOT
G;GP-100-SWIFTHEAD
G;GP-101-DES-PW
G;GP-101-DES-PW-R
G;GP-102GETDECSEP
G;GP-104-NXTPAYDTE
G;GP-106INTCAL
G;GP-107DTCAL
G;GP-108DTFIX
G;GP-109CRIIRSO
G;GP-109UPDIIRSO
I;GP110
G;GP-110-ACCBLK
G;GP-110-ACCLU
G;GP-110-ACCLUD
G;GP-111MBS-CPN
G;GP-112-DEAL
I;GP113
G;GP-113-NAVISLU
G;GP-114-ZONCTL
G;GP-115-CCRYDEFS
G;GP-116-CHKSWREL
G;GP-116-CHKSWREL-2
G;GP-117-STDLOGO
G;GP-120-DPBDO
G;GP-120-DPBDOMNT
G;GP-122-DB0
G;GP-122-DB1
G;GP-122-ICMPMNTS
G;GP-122-STATUS
G;GP-124-PMNTSTATUS
G;GP-125-TYPIVYPMT
G;GP-126-DFRTO
G;GP-127-REPO
G;GP-128-DCTRO
G;GP-128-GD-CHARGES
G;GP-128-GLCHG
G;GP-129NXTDTE
G;GP-130INT-IILDO
G;GP-130INV-IILDO
G;GP-131ARBITRAGE
G;GP-133PRFILNM
G;GP-134-DPBDOTOTAL
G;GP-135-BRA
G;GP-136-GLEASYQST
G;GP-137-CABIT
G;GP-140-CHARCHK
G;GP-140-CHARCHK-2
G;GP-141-CACW-CHK
G;GP-142-DIR-IND
G;GP-143STRIP-IBAN
G;GP-144IBAN
G;GP-145-CALC-CHRG
G;GP-146ROUTE-ES
G;GP-147ADJ-AMUNT
G;GP-147GET-CFACS
G;GP-147GET-FACILTY
G;GP-148-103CHK
G;GP-148-103CHRG
G;GP-149-CHK-ACC
G;GP-150-ENROUTER
G;GP-151-BATCHPROC
G;GP-152-CHGMNTLOG
G;GP-153-CHKDLSB
G;GP-154-GETOTHPRTY
G;GP-155-FEEDBACK
G;GP-156-EUPLU
G;GP-157-CLEARAT
G;GP-158-GET-UPOS
G;GP-159-GVC
G;GP-160-DIC
G;GP-161-RTGS
G;GP-162-LDTAX
I;GP163
G;GP-163-CHKNAM
G;GP-164-GET-ABIMOT
G;GP-165-GRID-XREF
G;GP-166-TARGET2
G;GP-168-CUTOFF
G;GP-169-SWVAL
G;GP-170-SECMON
G;GP-171-SWMSGST
G;GP-172-CHKPSD
I;GP173
G;GP-173-ANSVAL
G;GP-174-ROUTEPMT
G;GP-ACCESS-CHECK
G;GP-ACLOG-WRITE
G;GP-ADD-DAYS
I;GPAIO
I;GPAPF
I;GPAPM
I;GPARL
I;GPARO
I;GPARX
G;GP-BONDINI
G;GP-CHECK-CFACS
G;GP-CHECK-CFACS-2
G;GP-CPF-Q-BEF-UPD1
G;GP-CPF-Q-BEF-UPD2
G;GP-CPF-UPD-CHECK
G;GP-CSITLIKE
G;GP-DATE-X
G;GP-DIRECT-TO-MENU
G;GP-GLB-USER-ONLY
G;GP-INQ-BEFORE-UPD
G;GP-INQ-BEF-UPD2
G;GP-LSTDAYMNTH
G;GP-MAINT-CHECK
G;GP-NEXT-PROCESS-N
G;GP-NEXTWDY
G;GP-NUMERIC-CHECK
G;GP-PW-SCRAMBLE
G;GP-PW-UNSCRAMBLE
G;GP-REFERENCE-CHK
G;GP-RPDEF-PL-1
G;GP-RPSCH-PL-1
I;GPRT5
I;GPRTA
I;GPRTO
G;GP-SUPPR-ZEROS
G;GP-SWFINI
G;GP-UPDATE-CHECK
G;GP-VALID-NEXT-CHK
G;GR-001BASELOGIC
G;GR-001ROCINIT
G;GR-001ROCLOGIC
G;GR-001ROCPF90
G;GR-002REPFOOTING
G;GR-003REPERRORS
G;GR-004FR01LG
G;GR-005CHKHOLIDAY
G;GR-016RNDAMO
G;GR-017-SWFNUM
G;GR-018ARBSDS
I;GRTPM
I;GRTPO
I;GSAD5
I;GSADO
I;GSAM1
I;GSAM2
I;GSAM4
I;GSAM5
I;GSAMO
I;GSBRM
I;GSBRO
I;GSBSM
I;GSBSO
I;GSCRM
I;GSEML
I;GSEMO
I;GSMPM
I;GSRI5
I;GSRIF
I;GSWMO
I;GSWS1
I;GSWS5
R;GUCHGACLOG
R;GUCLEANUP
R;GUCPYSCSEC
R;GUCREBATCH
R;GUCRESUB
R;GUCRESUB2
R;GUCRESUB3
R;GUDELREPS
R;GUERRMSG
R;GUFFTFIX
R;GUFILLREFL
R;GUGBATMSEQ
R;GUGPRTO
R;GUMNSEC
R;GUREFER
R;GUREPMGR
R;GURESETMGR
R;GUSCHSPBAT
R;GUSECPPURI
R;GUSTARTINP
R;GUSTARTISW
R;GUSTARTUP
R;GUSTARTWFL
R;GUSWMNRPL
R;GUWFLSTA1
I;GXMLM
I;GXMLO
R;GXMLOUPD
R;HGLOADMDC
I;IABA1
I;IACCM
I;IACCO
I;IAFFC
I;IAFRC
I;IAFXC
I;IAIRC
I;IALDC
I;IAMTC
I;IAOPC
I;IAUTL
I;IAUTM
I;IAUTO
I;IBAT1
I;IBATA
I;IBATO
I;IBBD4
I;IBBDO
I;IBDDO
I;IBDHO
I;IBSPC
I;IBTF1
I;IBTF2
I;IBTF5
I;IBTI1
I;IBTI5
I;IBVD1
I;IBVD5
I;ICBRM
I;ICBRO
I;ICCFB
I;ICCFC
I;ICDCI
I;ICDPI
I;ICLF4
I;ICNDL
I;ICNDM
I;ICNDO
I;ICNF5
I;ICNFL
I;ICNFO
I;ICNFS
I;ICNLD
I;ICNPC
I;ICNRL
I;ICNSC
I;ICOE5
I;ICOF5
I;ICOLB
I;ICOLC
I;ICON5
I;ICOPC
I;ICOPL
I;ICOPO
I;ICOSP
I;ICPDC
I;ICPIC
I;ICPRB
I;ICPRC
I;ICPRP
I;ICVB5
I;ICVBS
I;IDPLO
I;IEBAM
I;IERB5
I;IERBS
I;IERMO
I;IEXC5
I;IFASO
I;IFCP1
I;IFCPO
I;IFCSL
I;IFCSO
I;IFCTC
I;IFERS
I;IFFAO
I;IFFC1
I;IFFCL
I;IFFCO
I;IFFDL
I;IFFDO
I;IFFE5
I;IFFOO
I;IFFPO
I;IFFT1
I;IFFTO
I;IFFVO
I;IFFVS
I;IFIRC
I;IFPIC
I;IFPSO
I;IFRAL
I;IFRAO
I;IFRCL
I;IFRCO
I;IFRE5
I;IFRPL
I;IFRPO
I;IFTCO
I;IFTSO
I;IFUPS
I;IFXAO
I;IFXCL
I;IFXCO
I;IFXE5
I;IFXPL
I;IFXPO
I;IGFFC
I;IGFRC
I;IGFXC
I;IGIRC
I;IGIRO
I;IGLDC
I;IGLDO
I;IGMI5
I;IGNOR
I;IGOPC
I;IGTEC
I;IHMC5
I;IHMCL
I;IHMCS
G;II-001VERAMO
G;II-003FINDCTPNUM
G;II-005FILL-IMILD
G;II-005FILL-IMIRF
G;II-006-SWIFT-TXT
G;II-006-SWIFT-TXT2
G;II-007-FILL-IMFX5
G;II-008PAYMENTFILL
G;II-009-FILL-IBTF5
G;II-009-FILL-IBTI5
G;II-009-FILL-IIOP5
G;II-009-FILL-IIPH5
G;II-010-FEXC-ICON5
G;II-010-FILL-ICON5
G;II-010-FILL-RCON6
G;II-010-IRCS-ICON5
G;II-011FINDCTPNUMS
G;II-012-FILL-IFRA5
G;II-013-FILL-IOPT5
G;II-014-UPD-MATCH
G;II-015-DPTRO101
G;II-050FILL-IMIR5
I;IICFM
I;IICSO
G;II-DEC-TO-X
I;IIFF1
I;IIFF5
I;IIFFO
I;IIFFS
G;II-FIL-CMT
G;II-FILL-DBIL5
G;II-FILL-DCLH5
G;II-FILL-DCLP5
G;II-FILL-DCLT5
G;II-FILL-DCTRM
G;II-FILL-DEBF1
G;II-FILL-DFSC5
G;II-FILL-DIPT5
G;II-FILL-DPBD5
G;II-FILL-DPFB5
G;II-FILL-DPMT5
G;II-FILL-DPTH5
G;II-FILL-DPTL5
G;II-FILL-GSWS5
G;II-FILL-IEXC5
G;II-FILL-IRCL5
I;IIFR1
I;IIFR5
I;IIFRA
I;IIFRO
I;IIFXO
I;IIFXS
I;IIFXT
I;IIIR1
I;IIIR5
G;II-LAUNCH-TEST
I;IILDA
I;IILDD
I;IILDM
I;IILDO
I;IINI5
I;IINIF
I;IINIM
I;IINIO
I;IINT5
I;IINTL
I;IINTM
I;IINTO
I;IIOP1
I;IIOP5
I;IIOPO
I;IIPH5
I;IIPI1
I;IIPI2
I;IIPIO
G;II-RCON5-OUTST
I;IIRE5
G;II-READ-THREE-WAY
I;IIRGM
G;II-RRSC5-OUTST
I;IIRSO
G;II-TABLE-SELECT
I;IITEC
G;II-TEST-IB
G;II-UPD-FPHOCNF
G;II-UPD-FPHOCNFINT
G;II-UPD-ILNGS
G;II-VAR-MRG
G;II-X-TO-DEC
R;ILACDLYPL
R;ILAFFLOADN
R;ILAUDFFTTM
R;ILAUDIT
R;ILAUDITFFT
R;ILAUDITLO3
R;ILAUDITLON
R;ILAUTDCSTA
R;ILBGEFOREX
R;ILBGEFRA
R;ILBGEIRCS
R;ILBGEIRF
R;ILBGELOADE
R;ILBGEOPT
R;ILBGEVDL
R;ILBGEVOL
R;ILBOEAGIN2
R;ILBOEDEP50
R;ILBOEDEP52
R;ILCHKDUP1
R;ILCNFDCSTB
R;ILCNFFRA
R;ILCNFIRS
R;ILCNFLDFX
R;ILCNFMAN
R;ILCNFOPT
R;ILCNFTXT
R;ILCOMPBTS
R;ILCOMWARFR
R;ILCOMWARFX
R;ILCOMWARIR
R;ILCOMWARLD
R;ILCONSELFR
R;ILCONSELFX
R;ILCONSELLD
R;ILCONSELSC
R;ILCONSLIRS
R;ILCONSLLD2
R;ILCTMFX
R;ILCTMMM
R;ILCTPPHO
I;ILDAO
R;ILDAYMVTFR
R;ILDAYMVTFX
R;ILDAYMVTIR
R;ILDAYMVTLD
R;ILDAYMVTOP
I;ILDCL
I;ILDCO
I;ILDE5
R;ILDEALNUM
R;ILDEALPMAT
R;ILDEALTICK
R;ILDLCTP
R;ILDLLCRED
R;ILDLLCSS12
R;ILDLLIOPTS
R;ILDLLMIS1
R;ILDLLSTPMT
R;ILDLYACCF3
R;ILDLYACCFR
R;ILDLYACCFX
R;ILDLYACCIR
R;ILDLYACCL3
R;ILDLYACCLD
R;ILDLYMRGLD
R;ILDLYMVCUS
R;ILDLYVLM2
R;ILDLYVLMRP
R;ILDOCTCOM
R;ILDOCTINV
R;ILDOCTMAT
I;ILDPL
I;ILDPO
I;ILDTL
R;ILEURREP01
R;ILEXPBNK50
R;ILEXPCLI50
R;ILFOREXIN
R;ILFRAIN
R;ILFRAOUT
R;ILFRDEALTK
R;ILFRRDSTRS
R;ILFRTRANSA
R;ILFWDCONAL
R;ILFWDOUTCU
R;ILFWDOUTVA
R;ILFXBTSTRA
R;ILFXBYCCY
R;ILFXDEALIN
R;ILFXDEALTK
R;ILFXDLTICK
R;ILFXMAS
R;ILFXMTMVAL
R;ILFXTRANSA
R;ILHISFR
R;ILHISFX
R;ILHISLD
R;ILHMC
R;ILINTBASRT
R;ILINVFLAT
R;ILINVSEL
R;ILIRFDEATK
R;ILIRFLP
R;ILIRFOP
R;ILIRFPC
R;ILIRFTDY
R;ILIRFTRA
R;ILIRSDEATK
R;ILIRSGFI
R;ILIRSINFO
R;ILIRSTRA
R;ILISIMAUT
R;ILISPIO
R;ILJUSPDACC
R;ILJUSRAEOM
R;ILLDBTSTRA
R;ILLDCONAL
R;ILLDDEALIN
R;ILLDICHK
R;ILLDOUTCU
R;ILLDOUTTER
R;ILLDTRANSA
R;ILLISTESP
R;ILLNG
R;ILLONDEPIN
R;ILLSTCOMP
R;ILLSTPAYDL
R;ILLSTWARFR
R;ILLSTWARFX
R;ILLSTWARIR
R;ILLSTWARLD
R;ILMKGDBBMB
R;ILMLYMRGLD
R;ILNCUDTPOS
R;ILNCUDTRPO
I;ILNG5
I;ILNGL
I;ILNGS
R;ILNOSDTBND
R;ILNOSDTFUT
R;ILNOSDTPO2
R;ILNOSDTPOS
R;ILNOSDTRPO
R;ILNSETFRA
R;ILOPDEATDY
R;ILOPLGRACC
R;ILOPLSTMTH
R;ILOPMATMTH
R;ILOPMTHTOD
R;ILOPTEXPDT
R;ILOUFWCVDE
R;ILOUTCCYPA
R;ILOUTFRASU
R;ILOUTFXEOQ
R;ILOUTINVMA
R;ILOUTINVSU
R;ILOUTIRBKG
R;ILOUTIRS
R;ILOUTMATLD
R;ILOUTOPCTP
R;ILOUTOPTTY
R;ILOUTRR
I;ILPAL
I;ILPAM
I;ILPAO
R;ILPAYINADV
R;ILPMTCHG
R;ILPMTDTEDC
R;ILPOSIRS
R;ILPRCNFNP
R;ILPRCNFSTA
R;ILPRINTCNF
R;ILPRPMTNOS
R;ILPRPMTSTA
R;ILPYISTINT
R;ILRCCNF
R;ILRESIRS
R;ILSELCONOP
R;ILSETFRA
R;ILSHNABSNT
R;ILSIMPMEM
R;ILSIMPREP
R;ILSPFWISO
R;ILSPFWOUT
R;ILSPOTFLAT
R;ILSTMBAL
R;ILSTMDEP
R;ILSTMSUM
R;ILSTMTRG
R;ILSTPMTINS
R;ILSUMCUS
R;ILSUMMVTFR
R;ILSUMMVTFX
R;ILSUMMVTIR
R;ILSUMMVTLD
R;ILTKOIFFDO
R;ILTRSDEAL
R;ILWARDTEDC
R;ILWAROPTEX
R;ILXDWAR
I;IMAGC
I;IMAGO
I;IMBT5
I;IMCO5
I;IMFC5
I;IMFR5
I;IMFT5
I;IMFX5
I;IMIF5
I;IMIR5
I;IMLD5
I;IMLN1
I;IMMLC
I;IMOP5
I;IMSP5
I;IMSPD
I;IMSPM
I;INETL
I;INETM
I;INETO
I;INOSL
I;INOSM
I;INOSO
I;INQUS
I;INVMO
I;IOASO
I;IODU5
I;IODUL
I;IODUS
I;IOFF5
I;IOFFC
I;IOPCL
I;IOPCO
I;IOPE5
I;IOPEC
I;IOPPL
I;IOPPO
I;IOPT1
I;IOPTC
I;IOPTL
I;IOPTS
I;IOSTM
G;IP-001CTPINBACINB
G;IP-002TSHNPERSENT
G;IP-003CCRYCCCYEXB
G;IP-003CCRYCCCYEXI
G;IP-005NOSTRO
G;IP-006-SWIFT-TXT
